ident_bag,i_id,pax_id_hash,MessageReceivedDate,MessageProcessedDate,DateEvent,TagNumber,local_or_transfer
62812509,8634961,e078fb1da5cd2749579b5a69c4fa19e7,2023-07-07 22:45:01.607,2023-07-07 22:45:03.970,2023-07-07 22:45:03.967,555369480,L
62812515,8634963,165804b5dc89f4a404d8c6dce4e43c00,2023-07-07 22:45:24.480,2023-07-07 22:45:25.300,2023-07-07 22:45:25.297,555367982,L
62812516,8634998,83f075751fbe5119ba90dc7bbe39de4e,2023-07-07 22:45:25.280,2023-07-07 22:45:28.990,2023-07-07 22:45:28.987,555370288,L
62812520,8634963,2afe4e2fe5187f9b332c29c1a70df109,2023-07-07 22:45:33.433,2023-07-07 22:45:37.003,2023-07-07 22:45:37.000,555367983,L
62812522,8634986,6d9cbe27896823f231946f201fb01f5f,2023-07-07 22:45:36.290,2023-07-07 22:45:37.353,2023-07-07 22:45:37.350,555344291,L
62812526,8634971,9823f884d45fff84d61d0c0a959ce597,2023-07-07 22:45:46.483,2023-07-07 22:45:49.117,2023-07-07 22:45:49.113,555374921,L
62812530,8634968,bf79a005e180a6242035f5325dc46b85,2023-07-07 22:46:03.593,2023-07-07 22:46:05.017,2023-07-07 22:46:05.010,555326979,L
62812531,8634963,644ca13b8de6e7aa9cc0d65a37b11788,2023-07-07 22:46:06.467,2023-07-07 22:46:09.063,2023-07-07 22:46:09.060,555367984,L
62812533,8634961,f9c788994487d6c714bf55a88119c1f7,2023-07-07 22:46:11.763,2023-07-07 22:46:13.330,2023-07-07 22:46:13.330,555369481,L
62812541,8634993,7e1889d87a9ec2d737cd5f8fca702ad9,2023-07-07 22:46:25.640,2023-07-07 22:46:28.927,2023-07-07 22:46:28.923,555405220,L
62812542,8634985,2c6486e97a5b5201ade720f3c8e2b41d,2023-07-07 22:46:26.867,2023-07-07 22:46:29.060,2023-07-07 22:46:29.057,555407806,L
62812543,8634996,b32cbc8f52ec57fbcdb824c0ee179b7c,2023-07-07 22:46:28.493,2023-07-07 22:46:29.153,2023-07-07 22:46:29.150,555330576,L
62812544,8634961,0d5ddb8fd35e1bc29828cba7d749bf1f,2023-07-07 22:46:29.313,2023-07-07 22:46:32.850,2023-07-07 22:46:32.847,555369482,L
62812545,8634963,0bcfd8294c06c93dec90c2bc0f004cde,2023-07-07 22:46:30.530,2023-07-07 22:46:32.897,2023-07-07 22:46:32.893,555367985,L
62812547,8634971,e993df461b92586aa57e6cb5e6141f39,2023-07-07 22:46:33.793,2023-07-07 22:46:36.790,2023-07-07 22:46:36.783,555374922,L
62812434,8634983,c8e8fa827c2ea991e4ef1cecde5aa340,2023-07-07 22:46:35.430,2023-07-07 22:46:36.973,2023-07-07 22:46:36.970,790282353,L
62812550,8634998,a9e294969dbea967744a3580889e8cd4,2023-07-07 22:46:39.517,2023-07-07 22:46:41.140,2023-07-07 22:46:41.133,555370289,L
62812552,8634971,c53e8e8891681b5ce1092b7f33c56677,2023-07-07 22:46:42.413,2023-07-07 22:46:45.180,2023-07-07 22:46:45.177,555374923,L
62812554,8634985,f8eba761ed19e2eda7f02f45d5b5f964,2023-07-07 22:46:54.243,2023-07-07 22:46:57.047,2023-07-07 22:46:57.043,555407807,L
62812555,8634994,f61101e5d50e939aa7eda3570ec78f14,2023-07-07 22:46:57.497,2023-07-07 22:47:00.787,2023-07-07 22:47:00.780,555370967,L
62812559,8634957,aac09d36184c6f047664d1747a313ae2,2023-07-07 22:47:12.530,2023-07-07 22:47:16.237,2023-07-07 22:47:16.233,555401535,L
62812561,8634971,c53e8e8891681b5ce1092b7f33c56677,2023-07-07 22:47:14.550,2023-07-07 22:47:16.363,2023-07-07 22:47:16.360,555374924,L
62812244,8634962,ab2ee33045a7bae9beeea24a99f7f5eb,2023-07-07 22:47:15.373,2023-07-07 22:47:16.443,2023-07-07 22:47:16.440,790287756,L
62812562,8634996,b32cbc8f52ec57fbcdb824c0ee179b7c,2023-07-07 22:47:17.453,2023-07-07 22:47:20.283,2023-07-07 22:47:20.273,555330577,L
62812563,8634961,4d7209092541112261ff76eaae88d821,2023-07-07 22:47:18.670,2023-07-07 22:47:20.373,2023-07-07 22:47:20.370,555369483,L
62812564,8634998,ded0a256acfcc290e2bfcdb76618dfbe,2023-07-07 22:47:19.490,2023-07-07 22:47:20.490,2023-07-07 22:47:20.490,555370290,L
62812187,8634983,a567f5bd8d934f8b0de4646474f0de5a,2023-07-07 22:47:20.720,2023-07-07 22:47:24.280,2023-07-07 22:47:24.277,790282234,L
62812565,8634976,b05b2408ed6a8c434df55e58ada2258f,2023-07-07 22:47:22.760,2023-07-07 22:47:24.543,2023-07-07 22:47:24.540,555397564,L
62812566,8634985,74c1966df7b08a1555060ee88f631e8d,2023-07-07 22:47:23.580,2023-07-07 22:47:24.633,2023-07-07 22:47:24.630,555407808,L
62812567,8634994,2182f8400cbf0f9604564407523eda85,2023-07-07 22:47:25.617,2023-07-07 22:47:28.410,2023-07-07 22:47:28.410,555370968,L
62812572,8634996,7e3770cdccedeaf581a97908491610af,2023-07-07 22:47:44.437,2023-07-07 22:47:48.130,2023-07-07 22:47:48.127,555330578,L
62812574,8634976,8183a9d04cc993cb06ade6d8a248e108,2023-07-07 22:47:50.550,2023-07-07 22:47:52.370,2023-07-07 22:47:52.367,555397565,L
62812575,8634974,047ef073d4834c3d7717e0e72ba25c02,2023-07-07 22:47:54.217,2023-07-07 22:47:56.447,2023-07-07 22:47:56.443,555405109,L
62812576,8634998,d48d7b21ca2180cd722a7519ff80b747,2023-07-07 22:47:55.447,2023-07-07 22:47:56.590,2023-07-07 22:47:56.590,555370291,L
62812577,8634998,74390c52cd20ab9ead6b92675a55c506,2023-07-07 22:47:58.290,2023-07-07 22:48:00.530,2023-07-07 22:48:00.530,555370292,L
62812578,8634957,8441779529d258acc762973ccf6470ec,2023-07-07 22:48:00.333,2023-07-07 22:48:04.350,2023-07-07 22:48:04.347,555401536,L
62812228,8634983,815a4cd89fb446cfa1ace2a0684a3b7d,2023-07-07 22:48:12.543,2023-07-07 22:48:16.093,2023-07-07 22:48:16.083,790282504,L
62812228,8634983,815a4cd89fb446cfa1ace2a0684a3b7d,2023-07-07 22:48:41.530,2023-07-07 22:48:44.533,2023-07-07 22:48:44.530,790282504,L
62812584,8634996,305afff96d70ac56f5f8c630cb062130,2023-07-07 22:48:13.353,2023-07-07 22:48:16.167,2023-07-07 22:48:16.163,555330579,L
62812585,8634963,6ddb3c80ad69f20b45b4da2b863698e1,2023-07-07 22:48:16.617,2023-07-07 22:48:20.113,2023-07-07 22:48:20.110,555367986,L
62812586,8634971,c53e8e8891681b5ce1092b7f33c56677,2023-07-07 22:48:19.463,2023-07-07 22:48:20.437,2023-07-07 22:48:20.433,555374925,L
62812590,8634988,2d43393e15d1def73ee5c92ec36b8039,2023-07-07 22:48:27.650,2023-07-07 22:48:28.680,2023-07-07 22:48:28.673,555396727,L
62812593,8634998,74390c52cd20ab9ead6b92675a55c506,2023-07-07 22:48:38.660,2023-07-07 22:48:40.450,2023-07-07 22:48:40.447,555370293,L
62812594,8634998,4c1fbc49e5431bbdb3ed4b77f2b42e8f,2023-07-07 22:48:40.703,2023-07-07 22:48:44.463,2023-07-07 22:48:44.460,555370294,L
62812597,8634961,bf210478a52fe685c6af086e09069541,2023-07-07 22:48:53.727,2023-07-07 22:48:56.250,2023-07-07 22:48:56.247,555369484,L
62812598,8634968,dd0f1e140725e0c162b49c93be93ceb0,2023-07-07 22:48:55.753,2023-07-07 22:48:56.313,2023-07-07 22:48:56.310,555326980,L
62812599,8634974,088863d72742ea0b027a5da9f7cdbdec,2023-07-07 22:48:56.583,2023-07-07 22:49:00.077,2023-07-07 22:49:00.070,555405110,L
62812601,8634971,e5e233d53662d5761268c440ce9e5539,2023-07-07 22:49:04.293,2023-07-07 22:49:07.943,2023-07-07 22:49:07.940,555374926,L
62812602,8634998,7900553bb376496310f477de2d8541c8,2023-07-07 22:49:08.757,2023-07-07 22:49:11.763,2023-07-07 22:49:11.760,555370295,L
62812603,8634963,beddc5e4ab0a839eca3957e202ce7ed3,2023-07-07 22:49:11.613,2023-07-07 22:49:11.953,2023-07-07 22:49:11.950,555367987,L
62812604,8634998,d460abb463150cb3ab771cfd1b497214,2023-07-07 22:49:13.653,2023-07-07 22:49:15.793,2023-07-07 22:49:15.790,555370296,L
62812606,8634963,860146d42026117812f74ea297638768,2023-07-07 22:49:26.267,2023-07-07 22:49:27.563,2023-07-07 22:49:27.560,555367988,L
62812610,8634980,54f8f6b88866c9d198087d4ca9fdaa9f,2023-07-07 22:49:42.557,2023-07-07 22:49:43.107,2023-07-07 22:49:43.100,555376894,L
62812612,8634985,9be8a4915afd1bc2f95a85b9562004ef,2023-07-07 22:49:45.413,2023-07-07 22:49:46.977,2023-07-07 22:49:46.973,555407809,L
62812618,8634998,3d6ed643f1848ec3e853f4822321fc0c,2023-07-07 22:50:11.463,2023-07-07 22:50:14.333,2023-07-07 22:50:14.330,555370297,L
62812619,8634971,390db5db7af771ac347d806642c507a5,2023-07-07 22:50:17.563,2023-07-07 22:50:18.493,2023-07-07 22:50:18.490,555374927,L
62812620,8634961,45f39973f29bd9680374754e807caba3,2023-07-07 22:50:20.407,2023-07-07 22:50:22.233,2023-07-07 22:50:22.230,555369485,L
62812622,8634971,cba1412226467555a8eb788b1a2113a4,2023-07-07 22:50:21.630,2023-07-07 22:50:22.400,2023-07-07 22:50:22.397,555374928,L
62812624,8634976,27d30ebae9c05da4c82fb87e984b58ff,2023-07-07 22:50:28.553,2023-07-07 22:50:30.210,2023-07-07 22:50:30.207,555397566,L
62812628,8634971,122abfe69daa5b512b3f8a9f5e56cf8b,2023-07-07 22:50:39.577,2023-07-07 22:50:42.140,2023-07-07 22:50:42.137,555374929,L
62812629,8634980,f2280cf852374aab42095ac268e49a9f,2023-07-07 22:50:43.673,2023-07-07 22:50:46.077,2023-07-07 22:50:46.070,555376895,L
62812632,8634968,a06d83a5198a4fb4cd239024c86f2e01,2023-07-07 22:50:48.167,2023-07-07 22:50:50.020,2023-07-07 22:50:50.013,555326981,L
62812637,8634961,bc3ffda01a077bba2e673299ca1f4ecf,2023-07-07 22:51:09.437,2023-07-07 22:51:10.293,2023-07-07 22:51:10.290,555369486,L
62812638,8634961,1fc09e85bbdc2e55498364f826ee9f03,2023-07-07 22:51:10.663,2023-07-07 22:51:14.023,2023-07-07 22:51:14.020,555369487,L
62812639,8634976,f210210f250c5bac26085c6840d15f8a,2023-07-07 22:51:11.480,2023-07-07 22:51:14.090,2023-07-07 22:51:14.087,555397567,L
62812641,8634963,c62c7c613a1428dac0af200c14131b95,2023-07-07 22:51:27.777,2023-07-07 22:51:29.813,2023-07-07 22:51:29.810,555367989,L
62812643,8634976,f210210f250c5bac26085c6840d15f8a,2023-07-07 22:51:35.520,2023-07-07 22:51:37.807,2023-07-07 22:51:37.803,555397568,L
62812645,8634961,40547a864df9a728df9887eaf58ec97c,2023-07-07 22:51:39.197,2023-07-07 22:51:41.720,2023-07-07 22:51:41.717,555369488,L
62812646,8634998,9f44a4906ad52b05a03b9a260572740e,2023-07-07 22:51:40.413,2023-07-07 22:51:41.760,2023-07-07 22:51:41.760,555370298,L
62812647,8634961,bc3ffda01a077bba2e673299ca1f4ecf,2023-07-07 22:51:41.637,2023-07-07 22:51:45.453,2023-07-07 22:51:45.450,555369489,L
62812649,8634971,f5de6ee80be2e790daf3c8771a9eaf52,2023-07-07 22:51:43.277,2023-07-07 22:51:45.603,2023-07-07 22:51:45.600,555409704,L
62812650,8634976,0d390f6a6c046eac3c1c0816fafd64cb,2023-07-07 22:51:47.343,2023-07-07 22:51:49.580,2023-07-07 22:51:49.577,555397569,L
62812655,8634998,c237db744bf6540aad96337ab93a19fe,2023-07-07 22:52:02.440,2023-07-07 22:52:05.247,2023-07-07 22:52:05.243,555370299,L
62812661,8634986,e4ccf556397283a7003de92bd708477d,2023-07-07 22:52:13.497,2023-07-07 22:52:17.030,2023-07-07 22:52:17.027,555344292,L
62812662,8634961,92a12f1493e3f51646a22ad6aeeac957,2023-07-07 22:52:14.710,2023-07-07 22:52:17.143,2023-07-07 22:52:17.140,555369490,L
62812666,8634998,d6cab3b0578f41945ec61ea06f5a178a,2023-07-07 22:52:40.850,2023-07-07 22:52:44.247,2023-07-07 22:52:44.243,555394868,L
62812668,8634971,e6bdda5897541ced3bd0acbfdb5c88c2,2023-07-07 22:52:44.513,2023-07-07 22:52:48.057,2023-07-07 22:52:48.053,555374930,L
62812672,8634961,345804bdacf5b0fde05ec1126fd9754e,2023-07-07 22:53:10.540,2023-07-07 22:53:11.487,2023-07-07 22:53:11.480,555369491,L
62812673,8634962,bce4ab257876b0132a508f637ba1ddd5,2023-07-07 22:53:12.583,2023-07-07 22:53:15.253,2023-07-07 22:53:15.250,555409017,L
62812674,8634957,484fac02da2db84d7d0c14bbf64d5613,2023-07-07 22:53:17.487,2023-07-07 22:53:19.367,2023-07-07 22:53:19.363,555401537,L
62812679,8634985,9dc7d9fe87256c293a9ec3827e9b6a0b,2023-07-07 22:53:27.667,2023-07-07 22:53:31.020,2023-07-07 22:53:31.017,555407810,L
62812681,8634962,0ad5227717da4f73600d1e30da1566af,2023-07-07 22:53:33.763,2023-07-07 22:53:35.030,2023-07-07 22:53:35.027,555409018,L
62812682,8634993,490f27070d95b62e3da3c8369ea69f54,2023-07-07 22:53:34.583,2023-07-07 22:53:35.103,2023-07-07 22:53:35.100,555405221,L
62812683,8634961,c9098d100e6f43fea713d4b17db8bacd,2023-07-07 22:53:35.800,2023-07-07 22:53:38.820,2023-07-07 22:53:38.820,555369492,L
62812688,8634993,95d1edf24f076658c4c4383b0f2a458a,2023-07-07 22:53:44.773,2023-07-07 22:53:46.923,2023-07-07 22:53:46.920,555405222,L
62812693,8634962,3dc340bcf22e9e79521c6f26ab52837e,2023-07-07 22:53:57.830,2023-07-07 22:53:58.920,2023-07-07 22:53:58.917,555409019,L
62812696,8634996,04e5d45d9c9c645835ebdda182bb6cb6,2023-07-07 22:54:04.340,2023-07-07 22:54:06.780,2023-07-07 22:54:06.777,555330580,L
62812700,8634961,2686daa35a767e98dd6bd05d07ec04f0,2023-07-07 22:54:17.383,2023-07-07 22:54:18.863,2023-07-07 22:54:18.860,555369493,L
62812703,8634961,ab86762bd2d9c51b137ab1f641e09377,2023-07-07 22:54:24.330,2023-07-07 22:54:26.970,2023-07-07 22:54:26.970,555369494,L
62812704,8634997,29aa553eb244a8152750473f4d760eb2,2023-07-07 22:54:25.557,2023-07-07 22:54:27.073,2023-07-07 22:54:27.067,555369597,L
62812708,8634993,385b6b3edfb275ec1fe9d57b4bd28ab2,2023-07-07 22:54:31.700,2023-07-07 22:54:35.127,2023-07-07 22:54:35.123,555405223,L
62812709,8634971,7893109fac5cbb77188eb2fc47438466,2023-07-07 22:54:36.580,2023-07-07 22:54:39.103,2023-07-07 22:54:39.100,555374931,L
62812712,8634996,483ad06396727055dd650ee5a334283a,2023-07-07 22:54:46.767,2023-07-07 22:54:47.217,2023-07-07 22:54:47.210,555330581,L
62812713,8634971,0f2a59e24e768c269c4f5d0e7d972756,2023-07-07 22:54:50.430,2023-07-07 22:54:51.073,2023-07-07 22:54:51.070,555374932,L
62812715,8634961,5b03babe79b1721dbaefe7165a5211f9,2023-07-07 22:54:58.577,2023-07-07 22:54:59.103,2023-07-07 22:54:59.100,555369495,L
62812718,8634996,59007f70afbb79383a3774fe9a87ba34,2023-07-07 22:55:14.873,2023-07-07 22:55:18.703,2023-07-07 22:55:18.700,555330582,L
62812720,8634980,8dfdd65d4621267b0499981fae98f3e0,2023-07-07 22:55:20.560,2023-07-07 22:55:22.880,2023-07-07 22:55:22.877,555376896,L
62812721,8634997,ee37f097bc1c3986c7910eaa03298d32,2023-07-07 22:55:22.200,2023-07-07 22:55:23.053,2023-07-07 22:55:23.050,555369598,L
62812722,8634957,cfd6eb02c2ba3766e44ec5e55391f78b,2023-07-07 22:55:24.240,2023-07-07 22:55:27.080,2023-07-07 22:55:27.077,555401538,L
62812725,8634986,4772fd5cb0550cfa64a30f5fe4a998ae,2023-07-07 22:55:31.587,2023-07-07 22:55:35.333,2023-07-07 22:55:35.330,555344293,L
62812727,8634998,f0e202f9287a614aa392e8f14b917d4e,2023-07-07 22:55:34.427,2023-07-07 22:55:35.510,2023-07-07 22:55:35.507,555394869,L
62812728,8634971,2b0c8fda40453cd58a1709ac23e061df,2023-07-07 22:55:37.287,2023-07-07 22:55:39.363,2023-07-07 22:55:39.360,555374933,L
62812730,8634996,8d692b6b1056db8812b7a29b60f1c657,2023-07-07 22:55:42.587,2023-07-07 22:55:43.550,2023-07-07 22:55:43.547,555330583,L
62812731,8634998,0927ccb41403ac726a2d236945bdf3aa,2023-07-07 22:55:44.620,2023-07-07 22:55:47.500,2023-07-07 22:55:47.497,555394870,L
62812732,8634998,0e8ef10923abf68c176d7c9571a59772,2023-07-07 22:55:46.277,2023-07-07 22:55:47.690,2023-07-07 22:55:47.690,555394871,L
62812741,8634971,c617ac9bb9aad18e1b6139a7442fd502,2023-07-07 22:56:03.443,2023-07-07 22:56:04.223,2023-07-07 22:56:04.220,555374934,L
62812742,8634998,0c949135b9d9ee82ec931fe1babe9059,2023-07-07 22:56:05.490,2023-07-07 22:56:07.980,2023-07-07 22:56:07.973,555394872,L
62812743,8634980,9bbc92b8661ce5e1318aa783c0445893,2023-07-07 22:56:06.713,2023-07-07 22:56:08.070,2023-07-07 22:56:08.067,555376897,L
62812750,8634971,72db59cde8162868c6a21f247c875c19,2023-07-07 22:56:38.560,2023-07-07 22:56:40.407,2023-07-07 22:56:40.403,555374935,L
62812751,8634968,0761908fce87f725e4652454582f8d48,2023-07-07 22:56:40.613,2023-07-07 22:56:44.230,2023-07-07 22:56:44.227,555398592,L
62812754,8634998,c245795c15b7ce9aef7594038e065a95,2023-07-07 22:56:54.520,2023-07-07 22:56:56.127,2023-07-07 22:56:56.123,555394873,L
62812755,8634971,bb8630790c97acee1e148fbc91fddf78,2023-07-07 22:56:56.567,2023-07-07 22:56:59.943,2023-07-07 22:56:59.940,555374936,L
62812757,8634968,0761908fce87f725e4652454582f8d48,2023-07-07 22:57:05.543,2023-07-07 22:57:08.093,2023-07-07 22:57:08.090,555398593,L
62812758,8634986,0652171a6b5dbd5be5a38c350b58601b,2023-07-07 22:57:07.590,2023-07-07 22:57:08.240,2023-07-07 22:57:08.237,555344294,L
62812763,8634998,b6fb842b1d72956fbec4f2eb01363009,2023-07-07 22:57:14.510,2023-07-07 22:57:15.937,2023-07-07 22:57:15.933,555394874,L
62812765,8634968,5690199a2539711087a203e569a897cf,2023-07-07 22:57:27.493,2023-07-07 22:57:31.183,2023-07-07 22:57:31.180,555326982,L
62812766,8634971,a2da74c7f97023e1fc9cc715217d5978,2023-07-07 22:57:28.713,2023-07-07 22:57:31.250,2023-07-07 22:57:31.247,555374937,L
62812768,8634968,0761908fce87f725e4652454582f8d48,2023-07-07 22:57:30.757,2023-07-07 22:57:31.463,2023-07-07 22:57:31.460,555398594,L
62812769,8634971,ed54c31c50e8e1775c5c8722933212a1,2023-07-07 22:57:31.580,2023-07-07 22:57:35.207,2023-07-07 22:57:35.203,555374938,L
62812773,8634993,f4bfb5eafe7774525bc3b0bf03efb110,2023-07-07 22:57:39.330,2023-07-07 22:57:43.200,2023-07-07 22:57:43.197,555373616,L
62812774,8634980,558c7f781408c30d943a16e0009dc6ee,2023-07-07 22:57:40.143,2023-07-07 22:57:43.267,2023-07-07 22:57:43.263,555376898,L
62812778,8634962,3a08cae0c7e1927661f45287bc47bc79,2023-07-07 22:57:52.380,2023-07-07 22:57:55.250,2023-07-07 22:57:55.247,555379311,L
62812781,8634971,38c423fe33c471ad6609e29ca6bad84c,2023-07-07 22:58:01.333,2023-07-07 22:58:03.370,2023-07-07 22:58:03.367,555374939,L
62812787,8634998,d1f34b3c006bad1da9ffa5cf75ecc6c0,2023-07-07 22:58:12.327,2023-07-07 22:58:15.213,2023-07-07 22:58:15.210,555394875,L
62812792,8634968,13504a26e096b1acb90294ae28b87507,2023-07-07 22:58:24.540,2023-07-07 22:58:27.223,2023-07-07 22:58:27.220,555326983,L
62812794,8634963,a20873fbe8bd81c52e1c09dac7a29854,2023-07-07 22:58:30.640,2023-07-07 22:58:31.297,2023-07-07 22:58:31.293,555339472,L
62812796,8634980,f9697dd088d04a5559ecefa30b2f3bae,2023-07-07 22:58:37.560,2023-07-07 22:58:39.057,2023-07-07 22:58:39.047,555376899,L
62812798,8634968,3b1262060230384c80861c7724623702,2023-07-07 22:58:39.610,2023-07-07 22:58:43.007,2023-07-07 22:58:43.003,555326984,L
62812803,8634974,1aefbadf85f76716a7decb4ed7e1e7eb,2023-07-07 22:58:59.567,2023-07-07 22:59:02.647,2023-07-07 22:59:02.643,555405111,L
62812806,8634983,c2d01cb73b4b9326f22cec89891e4b16,2023-07-07 22:59:02.843,2023-07-07 22:59:06.567,2023-07-07 22:59:06.563,555386837,L
62812807,8634963,dd1d59694ebeb6f25236bfa1886d8349,2023-07-07 22:59:03.657,2023-07-07 22:59:06.643,2023-07-07 22:59:06.640,555367990,L
62812808,8634971,38c423fe33c471ad6609e29ca6bad84c,2023-07-07 22:59:06.520,2023-07-07 22:59:06.910,2023-07-07 22:59:06.900,555374940,L
62812809,8634993,f29e311cb742b42cefe471c7adeac668,2023-07-07 22:59:13.843,2023-07-07 22:59:14.730,2023-07-07 22:59:14.727,555392989,L
62812813,8634968,8d1aac42271aa47fce7b350d40b14db1,2023-07-07 22:59:34.230,2023-07-07 22:59:37.943,2023-07-07 22:59:37.940,555326985,L
62812816,8634993,f29e311cb742b42cefe471c7adeac668,2023-07-07 22:59:41.607,2023-07-07 22:59:42.583,2023-07-07 22:59:42.563,555392990,L
62812184,8634962,46a4e28d323537c596918c78fc03b36c,2023-07-07 22:59:46.510,2023-07-07 22:59:50.397,2023-07-07 22:59:50.393,790287691,L
62812818,8634971,a3e1b435201e39feca6b95eeeb2d4ce9,2023-07-07 22:59:50.580,2023-07-07 22:59:54.383,2023-07-07 22:59:54.377,555374941,L
62812819,8634993,5fd3bda8d376e9aa01330407d9c31983,2023-07-07 22:59:56.697,2023-07-07 22:59:58.373,2023-07-07 22:59:58.370,555405224,L
62812821,8634996,41b8ba58035627b37cdc47c9728c5b82,2023-07-07 23:00:00.770,2023-07-07 23:00:02.367,2023-07-07 23:00:02.363,555330584,L
62812205,8634962,d3ab1ee24d633aa45a47f52a1341a2c2,2023-07-07 23:00:19.510,2023-07-07 23:00:21.953,2023-07-07 23:00:21.947,790287829,L
62812830,8634993,83a08688ba5139328a81bc951cd1ba3c,2023-07-07 23:00:36.577,2023-07-07 23:00:37.540,2023-07-07 23:00:37.537,555405225,L
62812194,8634962,e81a20b4cd075b100a22ad3647526a6e,2023-07-07 23:00:44.320,2023-07-07 23:00:45.917,2023-07-07 23:00:45.913,790287904,L
62812835,8634963,6f967ed531c6164340a04b4ff93c1434,2023-07-07 23:00:51.260,2023-07-07 23:00:53.860,2023-07-07 23:00:53.857,555339473,L
62812838,8634974,09aa6fd5245a47b6fc0ed0cc3ed3c933,2023-07-07 23:00:54.517,2023-07-07 23:00:58.510,2023-07-07 23:00:58.507,555405112,L
62812840,8634998,3a6540d23050a6cb28310c097925862e,2023-07-07 23:01:04.303,2023-07-07 23:01:06.663,2023-07-07 23:01:06.657,555394876,L
62812847,8634980,8f846e37ca811601bbed54797dc414cd,2023-07-07 23:01:22.690,2023-07-07 23:01:22.993,2023-07-07 23:01:22.990,555402351,L
62812848,8634974,b8360b8bb544f9bda14348dfa0512043,2023-07-07 23:01:23.510,2023-07-07 23:01:26.713,2023-07-07 23:01:26.710,555405113,L
62812852,8634986,90803c870ae5f34bd48ac8a43a6385b4,2023-07-07 23:01:36.520,2023-07-07 23:01:38.487,2023-07-07 23:01:38.483,555344295,L
62812855,8634961,5c69afa60f755a2e4450a0634de6d49c,2023-07-07 23:01:47.527,2023-07-07 23:01:50.250,2023-07-07 23:01:50.247,555369496,L
62812856,8634962,6210b01d980e6aee75311b6b2abb2a64,2023-07-07 23:01:49.540,2023-07-07 23:01:50.320,2023-07-07 23:01:50.317,555409020,L
62812865,8634963,d4ce1f962a3157212bda5a3e58f88dfd,2023-07-07 23:02:27.623,2023-07-07 23:02:30.840,2023-07-07 23:02:30.840,555339474,L
62812163,8634980,28810da165f34e9a5015ceffb3fa8a74,2023-07-07 23:02:33.440,2023-07-07 23:02:35.470,2023-07-07 23:02:35.467,790283660,L
62812869,8634961,26191d1e0dc4cbbbb84a771993c3b483,2023-07-07 23:02:37.577,2023-07-07 23:02:39.673,2023-07-07 23:02:39.670,555369497,L
62812872,8634974,52e46fd93109caac567e30d540ee2245,2023-07-07 23:02:49.483,2023-07-07 23:02:52.177,2023-07-07 23:02:52.173,555405114,L
62812876,8634996,27dbf45a9622fc5b512e749f30e70e92,2023-07-07 23:03:16.487,2023-07-07 23:03:17.140,2023-07-07 23:03:17.137,555330585,L
62812880,8634961,00e707ec8dfe43385926b6c670716745,2023-07-07 23:03:25.510,2023-07-07 23:03:29.533,2023-07-07 23:03:29.530,555369498,L
62812885,8634980,94fa4b7ab531ba653615403715cdd923,2023-07-07 23:03:43.560,2023-07-07 23:03:46.250,2023-07-07 23:03:46.247,555402352,L
62812888,8634963,baeedcd280b3f395986b2f3b2f1b33fe,2023-07-07 23:03:54.590,2023-07-07 23:03:58.343,2023-07-07 23:03:58.340,555367991,L
62812890,8634963,e246c084123e8478f2b9787331bf777a,2023-07-07 23:03:57.463,2023-07-07 23:03:58.750,2023-07-07 23:03:58.750,555367992,L
62812892,8634961,5c69afa60f755a2e4450a0634de6d49c,2023-07-07 23:04:09.730,2023-07-07 23:04:10.947,2023-07-07 23:04:10.943,555369499,L
62812893,8634963,baeedcd280b3f395986b2f3b2f1b33fe,2023-07-07 23:04:21.557,2023-07-07 23:04:23.060,2023-07-07 23:04:23.057,555367993,L
62812894,8634986,8174104aea06e19b36a95b3c117095e9,2023-07-07 23:04:23.603,2023-07-07 23:04:26.983,2023-07-07 23:04:26.977,555344296,L
62812896,8634986,66a9e4eece08ce7a1492cc6a857feed1,2023-07-07 23:04:25.657,2023-07-07 23:04:27.290,2023-07-07 23:04:27.287,555344297,L
62812900,8634996,dd8160d8ad6f3d29451c0d65f6769b22,2023-07-07 23:04:30.980,2023-07-07 23:04:35.283,2023-07-07 23:04:35.280,555330586,L
62812903,8634998,656c338a7d76fe8cf08e5c08f0e350d7,2023-07-07 23:04:50.613,2023-07-07 23:04:51.953,2023-07-07 23:04:51.950,555394877,L
62812904,8634963,3c42ff302533f97207a7e12e240f8086,2023-07-07 23:04:51.443,2023-07-07 23:04:52.040,2023-07-07 23:04:52.040,555367994,L
62812905,8634988,c4085de6f4899120a92de21adfd6b27e,2023-07-07 23:04:52.667,2023-07-07 23:04:55.783,2023-07-07 23:04:55.780,555306095,L
62812907,8634996,910a03c4742410bfcde0732fe4f369b2,2023-07-07 23:04:54.713,2023-07-07 23:04:56.060,2023-07-07 23:04:56.060,555330587,L
62812908,8634986,15b106f3ec2022eb88fbf7a522d4a159,2023-07-07 23:05:08.580,2023-07-07 23:05:12.050,2023-07-07 23:05:12.047,555344298,L
62812909,8634971,c790e103c7a01bb69e97300c6560e256,2023-07-07 23:05:11.850,2023-07-07 23:05:12.390,2023-07-07 23:05:12.387,555374942,L
62812913,8634988,c4085de6f4899120a92de21adfd6b27e,2023-07-07 23:05:20.830,2023-07-07 23:05:24.310,2023-07-07 23:05:24.307,555306096,L
62812914,8634971,b0f604eae2dfa9c2040d50dcb59462fb,2023-07-07 23:05:21.650,2023-07-07 23:05:24.447,2023-07-07 23:05:24.440,555374943,L
