"ts","checkin_terminal","airline_grouped_hash","pax_arrival_profile"
"2023-06-23 18:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-23 18:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-23 19:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-23 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-23 19:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-23 19:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","112"
"2023-06-23 19:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-23 20:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-23 20:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 20:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-23 20:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 20:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-23 20:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-23 20:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-23 21:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 21:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-23 22:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-23 22:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-23 22:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-23 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-23 22:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-23 22:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-23 23:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-23 23:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-23 23:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-23 23:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-23 23:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-24 00:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-24 00:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-24 00:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","54"
"2023-06-24 00:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","54"
"2023-06-24 00:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-24 00:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","39"
"2023-06-24 01:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","29"
"2023-06-24 01:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","27"
"2023-06-24 01:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-24 01:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","15"
"2023-06-24 01:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
"2023-06-24 01:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","11"
"2023-06-24 01:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-24 01:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-24 02:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-24 02:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-24 02:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-24 02:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","13"
"2023-06-24 03:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
"2023-06-24 03:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","17"
"2023-06-24 03:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","19"
"2023-06-24 03:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","26"
"2023-06-24 03:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","28"
"2023-06-24 03:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","30"
"2023-06-24 04:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","46"
"2023-06-24 04:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","46"
"2023-06-24 04:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-24 04:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-24 04:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-24 05:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-24 05:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-24 05:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-24 05:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-24 05:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 06:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-24 06:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 06:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-24 06:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 06:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 06:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-24 06:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-24 06:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-24 07:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-24 07:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-24 07:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-24 08:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-24 08:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-24 08:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-24 08:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-24 08:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-24 08:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-24 09:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-24 09:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-24 09:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-24 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-24 09:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-24 09:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 09:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-24 09:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-24 09:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-24 10:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","59"
"2023-06-24 10:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","58"
"2023-06-24 11:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","59"
"2023-06-24 11:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-24 11:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-24 11:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-24 11:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","60"
"2023-06-24 11:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-24 12:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-24 12:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-24 12:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-24 12:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 12:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-24 13:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-24 13:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-24 13:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-24 13:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-24 13:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-24 14:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-24 14:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-24 15:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-24 15:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-24 15:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-24 15:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-24 15:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-24 15:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-24 15:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-24 15:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-24 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-24 16:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-24 16:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-24 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-24 16:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-24 16:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-24 16:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-24 17:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-24 17:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-24 17:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-24 17:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-24 17:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-24 17:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-24 17:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-24 18:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-24 18:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-24 18:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","112"
"2023-06-24 18:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-24 18:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","117"
"2023-06-24 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","118"
"2023-06-24 19:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","120"
"2023-06-24 19:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","113"
"2023-06-24 19:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","117"
"2023-06-24 19:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-24 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-24 20:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-24 20:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-24 20:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-24 20:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-24 20:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-24 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-24 21:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-24 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-24 22:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-24 22:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-24 22:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-24 22:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-24 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-24 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-24 22:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-24 22:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-24 22:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-24 23:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","72"
"2023-06-24 23:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-24 23:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","73"
"2023-06-24 23:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-24 23:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-24 23:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-24 23:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-25 00:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","46"
"2023-06-25 00:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","43"
"2023-06-25 00:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","43"
"2023-06-25 00:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","42"
"2023-06-25 00:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","37"
"2023-06-25 00:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","32"
"2023-06-25 01:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","28"
"2023-06-25 01:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","27"
"2023-06-25 01:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-25 01:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","10"
"2023-06-25 01:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-25 01:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-25 01:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-25 02:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-25 02:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-25 02:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-25 02:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","8"
"2023-06-25 03:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-25 03:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","18"
"2023-06-25 03:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","22"
"2023-06-25 03:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","24"
"2023-06-25 04:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-25 04:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-25 04:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","50"
"2023-06-25 04:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-25 04:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-25 05:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-25 05:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 05:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 05:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-25 06:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-25 06:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-25 06:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-25 06:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-25 06:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-25 06:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-25 07:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 07:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-25 07:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-25 07:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 07:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 08:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-25 08:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-25 08:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-25 08:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 09:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-25 09:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-25 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-25 09:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-25 09:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-25 10:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-25 10:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-25 10:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-25 10:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-25 10:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-25 10:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-25 10:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-25 10:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-25 10:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-25 10:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-25 10:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-25 11:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-25 11:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-25 11:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-25 11:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-25 11:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-25 11:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-25 11:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-25 11:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-25 11:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-25 12:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-25 12:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-25 12:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-25 12:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 12:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-25 12:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-25 13:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-25 13:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 13:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-25 13:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 13:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-25 13:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-25 14:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-25 14:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-25 14:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-25 14:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-25 14:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-25 14:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-25 14:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-25 15:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-25 15:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-25 15:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-25 15:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-25 15:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-25 15:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-25 15:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","113"
"2023-06-25 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-25 16:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-25 16:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-25 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-25 16:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-25 16:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-25 16:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-25 17:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 17:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-25 17:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-25 17:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-25 18:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-25 18:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-25 18:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-25 18:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","114"
"2023-06-25 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-25 19:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-25 19:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-25 19:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-25 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 20:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-25 20:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-25 20:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-25 20:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-25 20:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-25 21:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-25 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-25 21:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-25 21:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-25 21:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-25 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-25 22:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-25 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-25 22:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-25 22:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-25 23:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","73"
"2023-06-25 23:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-25 23:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-25 23:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","72"
"2023-06-25 23:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","73"
"2023-06-25 23:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-25 23:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-26 00:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-26 00:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-26 00:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-26 01:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","30"
"2023-06-26 01:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","18"
"2023-06-26 01:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
